product_name,corp_id,corp_login,expert_partner_name,expert_role,proficiency_level,hire_type,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator,cst_basic_numerator,cst_basic_denominator,cst_deluxe_numerator,cst_deluxe_denominator,cst_premium_numerator,cst_premiun_denominator
TTL Full Service Consumer,50002662334,JTSCHERNE,INTUIT,Tax Associate,PL2,New Hire,6,6,0,0,48.73,54.62,38,45,2863.316665,105,52.186042,37,12.070764,12,28.234513,15,11.880765,10
TTL Assisted Consumer,50002662362,BPARKER5,INTUIT,Tax Associate,PL1,New Hire,-1,5,2,5,27.99,40.62,0,0,1683.166667,139,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662362,BPARKER5,INTUIT,Tax Associate,PL1,New Hire,0,0,0,0,16.11,22.93,4,13,388.816665,43,1.927683,3,1.39303,2,0.534653,1,0,0
TTL Assisted Consumer,50002662364,DANTHONY5,INTUIT,Tax Specialist,PL2,New Hire,0,0,0,0,4.35,5.53,0,0,236.850001,8,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662364,DANTHONY5,INTUIT,Tax Specialist,PL2,New Hire,0,0,0,0,11.29,15.22,2,6,593.199999,27,16.571427,5,4.321092,2,8.768311,2,3.482024,1
TTL Assisted Consumer,50002662366,NCAMPBELL5,INTUIT,Tax Associate,PL3,New Hire,0,0,0,0,1.46,1.66,0,0,61.083333,2,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662366,NCAMPBELL5,INTUIT,Tax Associate,PL3,New Hire,0,0,0,0,5.12,6.08,0,0,182.1,10,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662368,JBLACK4,INTUIT,Tax Associate,PL4,New Hire,20,20,19,20,81.13,99.91,0,0,5682.766665,233,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662368,JBLACK4,INTUIT,Tax Associate,PL4,New Hire,5,8,3,4,174.65,199.56,60,93,5597.833338,464,282.060735,118,52.656306,33,96.155591,48,133.248838,37
TTL Full Service Consumer,50002662381,SMCCLOUD1,INTUIT,Tax Specialist,PL1,New Hire,1,1,1,1,13.09,16.58,1,1,275.883334,27,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662383,FPLOURDE,INTUIT,Tax Specialist,PL1,New Hire,0,0,0,0,8.25,8.79,0,1,253.966668,14,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662384,ASALIMOV,INTUIT,Tax Specialist,PL2,New Hire,1,3,1,2,27.14,29.79,3,10,1129.183333,53,35.14991,7,6.837298,2,5.295297,1,23.017315,4
TTL Assisted Consumer,50002662506,APOTTER4,INTUIT,Tax Specialist,PL2,New Hire,0,0,0,0,20.54,25.43,0,0,602.966667,34,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662506,APOTTER4,INTUIT,Tax Specialist,PL2,New Hire,0,13,2,6,253.85,303.14,77,123,10711.71666,602,227.164335,110,58.06832,39,82.74379,40,81.230039,30
TTL Assisted Consumer,50002662507,TSLOOP,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,37.69,45.72,0,0,2975.000003,125,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662507,TSLOOP,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,56.48,63.69,32,43,3234.833328,152,127.087407,33,26.59873,8,58.728151,14,41.760526,11
TTL Assisted Consumer,50002662571,SMCNAMARA2,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,2.91,2.96,0,0,236.083334,13,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662571,SMCNAMARA2,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,0.97,1.01,0,1,47.016666,4,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662572,KKEITH1,INTUIT,Tax Associate,PL2,New Hire,6,11,8,11,33.13,39.37,0,0,3069.23334,117,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662572,KKEITH1,INTUIT,Tax Associate,PL2,New Hire,6,6,4,5,57.61,62.66,15,24,3080.45,125,41.314619,15,18.765629,8,22.54899,7,0,0
TTL Assisted Consumer,50002662573,NMAXILIN,INTUIT,Tax Associate,PL2,New Hire,2,2,2,2,37.11,42.54,0,0,3331.799998,100,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662573,NMAXILIN,INTUIT,Tax Associate,PL2,New Hire,0,6,0,3,55.87,61.75,34,40,2916.283328,119,93.109967,34,14.146479,9,25.823697,12,53.139791,13
TTL Assisted Consumer,50002662574,VCHAVARRIMA,INTUIT,Tax Associate,PL2,New Hire,13,13,12,13,91.36,102.42,0,0,5894.633331,287,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662574,VCHAVARRIMA,INTUIT,Tax Associate,PL2,New Hire,11,11,0,0,176.45,199.78,84,113,5428.099997,452,235.601478,78,52.131106,31,70.435586,26,100.06108,20
TTL Assisted Consumer,50002662576,LMCDOWELL3,INTUIT,Tax Specialist,PL2,New Hire,2,3,3,3,50.43,62.31,0,0,1327.866668,72,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662576,LMCDOWELL3,INTUIT,Tax Specialist,PL2,New Hire,3,5,3,4,80.79,95.49,11,17,2295.949996,195,45.586126,12,9.18135,3,18.515232,7,17.889544,2
TTL Assisted Consumer,50002662606,CPENDLETON2,INTUIT,Tax Associate,PL2,New Hire,11,11,10,10,40.86,48.41,0,0,2893.416662,129,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662606,CPENDLETON2,INTUIT,Tax Associate,PL2,New Hire,10,12,3,3,118.98,136.23,49,59,4755.683338,255,124.894906,51,22.02948,15,53.700381,25,49.165045,11
TTL Assisted Consumer,50002662639,DTYLER3,INTUIT,Tax Specialist,PL2,New Hire,1,1,1,1,10.33,11.28,0,0,541.033334,17,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662639,DTYLER3,INTUIT,Tax Specialist,PL2,New Hire,2,2,2,2,75.31,83.23,10,12,1907.266675,152,33.86913,11,5.995673,2,12.821485,5,15.051972,4
TTL Assisted Consumer,50002662644,SCOONER,INTUIT,Tax Specialist,PL1,New Hire,9,10,10,10,53.15,59.31,0,0,2834.500001,81,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662644,SCOONER,INTUIT,Tax Specialist,PL1,New Hire,7,7,5,5,78.27,87.28,20,32,2618.849997,161,89.04229,31,33.8066,14,34.577185,12,20.658505,5
TTL Assisted Consumer,50002662650,SSINGH128,INTUIT,Tax Associate,PL1,New Hire,1,1,0,0,4.14,5.1,0,0,170.916667,8,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662650,SSINGH128,INTUIT,Tax Associate,PL1,New Hire,0,0,0,0,3.25,4.26,0,0,74.283332,7,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662652,TPARSONS3,INTUIT,Tax Specialist,PL1,New Hire,0,0,0,0,3.49,4.06,2,3,204.550001,8,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662655,CSWEENEY,INTUIT,Tax Associate,PL3,New Hire,5,5,4,5,32.69,36.36,0,0,1581.033335,89,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662655,CSWEENEY,INTUIT,Tax Associate,PL3,New Hire,4,4,0,0,81.66,90.44,30,48,2200.816668,196,155.378334,57,10.206878,7,58.779456,24,84.067279,25
TTL Assisted Consumer,50002662656,GKANTOR,INTUIT,Tax Associate,PL3,New Hire,3,4,4,4,15.27,19.16,0,0,1797.566665,56,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662656,GKANTOR,INTUIT,Tax Associate,PL3,New Hire,1,1,0,0,57.49,69.65,25,35,2135.733338,145,104.540866,24,18.678842,8,40.834837,9,45.027187,7
TTL Assisted Consumer,50002662659,IMALCOME,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,0,0,0,0,4.283334,3,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662661,NNGUYEN19,INTUIT,Tax Specialist,PL2,New Hire,4,4,3,3,58.56,76.61,0,0,1505.883334,104,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662661,NNGUYEN19,INTUIT,Tax Specialist,PL2,New Hire,0,2,0,0,62.14,77.37,8,22,3034.233332,129,51.983366,17,12.055396,4,25.065017,8,13.446839,4
TTL Assisted Consumer,50002662664,AWALTON3,INTUIT,Tax Associate,PL4,New Hire,1,3,3,3,26.24,30.35,0,0,2626.3,69,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662664,AWALTON3,INTUIT,Tax Associate,PL4,New Hire,6,7,1,1,127.98,140.85,42,70,5171.199997,364,245.817033,59,32.486792,16,100.324697,24,113.005544,19
TTL Assisted Consumer,50002662667,DMUREKATETE,INTUIT,Tax Associate,PL3,New Hire,2,6,4,6,42.87,62.5,0,0,2774.683335,165,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662667,DMUREKATETE,INTUIT,Tax Associate,PL3,New Hire,2,2,0,0,122.03,155.73,24,70,4333.616665,363,211.482837,45,107.079957,26,55.579641,13,48.823239,6
TTL Assisted Consumer,50002662670,LGHROUF,INTUIT,Tax Associate,PL2,New Hire,2,5,3,5,76.52,96.85,0,0,2784.700001,209,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662670,LGHROUF,INTUIT,Tax Associate,PL2,New Hire,2,5,3,3,99.88,116.33,41,57,3827.03333,178,36.387773,40,11.290043,18,16.405784,18,8.691946,4
TTL Assisted Consumer,50002662671,JMELENDEZ2,INTUIT,Tax Expert,PL2,Re-Hire,0,0,0,0,0.3,0.71,0,0,168.766666,6,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662671,JMELENDEZ2,INTUIT,Tax Expert,PL2,Re-Hire,0,0,0,0,1.11,1.48,0,1,209.066667,4,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662672,TREMMEREID,INTUIT,Tax Associate,OTHER,New Hire,48,59,54,56,329.05,390.93,0,0,24133.16667,831,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662673,APOOL1,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,0.2,0.2,0,0,78.366667,1,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662673,APOOL1,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,1.28,1.32,0,0,37.166667,3,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662674,LPRYSOCK,INTUIT,Tax Specialist,PL2,New Hire,1,3,2,3,34.01,42.74,0,0,1278.55,55,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662674,LPRYSOCK,INTUIT,Tax Specialist,PL2,New Hire,5,5,0,0,77.89,87.52,16,31,2228.983327,163,69.844136,20,13.046144,4,23.618539,6,33.179453,10
TTL Assisted Consumer,50002662680,ZLINDE,INTUIT,Tax Expert,PL2,New Hire,0,0,0,0,1.16,1.2,0,0,103.666667,2,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662680,ZLINDE,INTUIT,Tax Expert,PL2,New Hire,0,0,0,0,0.57,0.61,0,0,16.9,1,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662696,BKING10,INTUIT,Tax Specialist,PL1,New Hire,0,0,0,0,5.08,5.18,2,3,116.600001,10,9.741608,2,0,0,0,0,9.741608,2
TTL Assisted Consumer,50002662697,KGEORGE3,INTUIT,Tax Associate,PL1,New Hire,0,0,0,0,1.64,1.66,0,0,258.966666,7,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662697,KGEORGE3,INTUIT,Tax Associate,PL1,New Hire,-1,1,0,1,20.66,22.73,4,6,662.833331,38,6.797899,3,4.72306,2,2.074839,1,0,0
TTL Assisted Consumer,50002662700,LLOPEZ25,INTUIT,Tax Associate,PL1,New Hire,0,0,0,0,0.55,0.68,0,0,185.416667,12,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662746,JMEISTER,INTUIT,Tax Specialist,PL2,New Hire,1,1,1,1,2.46,3.1,0,0,77.333334,5,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662746,JMEISTER,INTUIT,Tax Specialist,PL2,New Hire,4,4,2,2,29.56,34.94,3,6,1360.933331,70,8.540579,3,5.386495,2,3.154084,1,0,0
TTL Assisted Consumer,50002662751,AA456394,HIGHSPRING LLC,Tax Expert,OTHER,New Hire,4,6,5,6,26.47,32.06,0,0,3070.799996,69,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662784,KW456427,HIGHSPRING LLC,Tax Expert,OTHER,New Hire,0,2,1,2,34.89,44.53,0,0,2508.283331,128,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662786,LW456429,HIGHSPRING LLC,Tax Expert,OTHER,New Hire,22,24,18,21,160.31,195.01,0,0,10035.06666,411,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662786,LW456429,HIGHSPRING LLC,Tax Expert,OTHER,New Hire,0,0,0,0,3.85,6.8,0,0,80.066666,10,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662801,JM456444,HIGHSPRING LLC,Tax Expert,OTHER,New Hire,6,9,7,9,56.05,69.05,0,0,7414.599997,183,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662805,AT456448,HIGHSPRING LLC,Tax Expert,OTHER,New Hire,-3,7,2,7,61.09,77,0,0,12335.33333,313,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002662805,AT456448,HIGHSPRING LLC,Tax Expert,OTHER,New Hire,0,0,0,0,0.05,0.2,0,0,3.333333,1,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002662822,JS456465,HIGHSPRING LLC,Tax Expert,OTHER,New Hire,3,3,3,3,36.55,47.25,0,0,1218.783333,99,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663033,SALTANPUREV,INTUIT,Tax Specialist,PL1,New Hire,0,0,0,0,9.69,11.86,0,0,512.600003,17,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663033,SALTANPUREV,INTUIT,Tax Specialist,PL1,New Hire,0,2,0,2,60.55,75.92,11,22,1325.35,147,58.39155,12,38.130183,10,10.918457,1,9.34291,1
TTL Full Service Consumer,50002663069,JEDWARDS19,INTUIT,Tax Specialist,OTHER,New Hire,0,0,0,0,0.57,0.61,0,0,21.15,1,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663095,RZHOU5,INTUIT,Tax Specialist,PL2,New Hire,2,4,2,4,50.9,66.68,0,0,2326.749997,88,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663095,RZHOU5,INTUIT,Tax Specialist,PL2,New Hire,0,0,0,0,49.53,58.24,5,23,1178.216669,119,28.325713,10,9.956571,4,18.369142,6,0,0
TTL Assisted Consumer,50002663096,BSIMPSON2,INTUIT,Tax Associate,PL2,New Hire,6,11,9,11,33.63,40.42,0,0,2578.133334,131,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663096,BSIMPSON2,INTUIT,Tax Associate,PL2,New Hire,6,6,1,1,123.31,136.84,36,70,4329.083338,355,230.309977,46,70.746861,21,123.079551,21,36.483565,4
TTL Assisted Consumer,50002663099,HROBINSON5,INTUIT,Tax Associate,PL2,New Hire,1,1,0,1,18.36,23.59,0,0,701.850003,53,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663099,HROBINSON5,INTUIT,Tax Associate,PL2,New Hire,1,1,0,0,58.96,68.83,17,31,2227.049992,139,173.942605,50,75.718374,24,84.205007,22,14.019224,4
TTL Assisted Consumer,50002663100,MFABIANMEDI,INTUIT,Tax Associate,PL2,New Hire,4,5,5,5,46.59,59.45,0,0,2161.966675,107,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663100,MFABIANMEDI,INTUIT,Tax Associate,PL2,New Hire,7,10,2,3,166.65,201.83,20,33,5774.366666,493,76.484883,33,37.123184,19,34.78951,12,4.572189,2
TTL Assisted Consumer,50002663102,RLYNCH4,INTUIT,Tax Specialist,PL1,New Hire,2,2,2,2,22.78,26.57,0,0,938.683333,36,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663102,RLYNCH4,INTUIT,Tax Specialist,PL1,New Hire,11,13,1,3,102.63,115.19,30,62,4805.399997,209,75.608951,37,29.760568,18,8.325735,6,37.522648,13
TTL Assisted Consumer,50002663103,MMANCUSI,INTUIT,Tax Expert,PL3,New Hire,3,3,3,3,20.12,24.27,0,0,1494.850003,45,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663103,MMANCUSI,INTUIT,Tax Expert,PL3,New Hire,0,0,0,0,47.8,57.42,7,10,1793.933332,163,81.573372,16,10.738717,4,31.162287,5,39.672368,7
TTL Assisted Consumer,50002663135,ABARBE,INTUIT,Tax Associate,PL3,New Hire,-1,1,0,1,8.4,12.11,0,0,238.616667,19,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663135,ABARBE,INTUIT,Tax Associate,PL4,New Hire,-1,1,0,1,8.4,12.11,0,0,238.616667,19,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663135,ABARBE,INTUIT,Tax Associate,PL3,New Hire,0,2,0,0,13.37,17.32,11,12,561.233334,33,58.93944,13,6.039169,3,15.429594,4,37.470677,6
TTL Full Service Consumer,50002663135,ABARBE,INTUIT,Tax Associate,PL4,New Hire,0,2,0,0,13.37,17.32,11,12,561.233334,33,58.93944,13,6.039169,3,15.429594,4,37.470677,6
TTL Assisted Consumer,50002663143,JMACIAS5,INTUIT,Tax Associate,PL1,New Hire,0,0,0,0,13.44,17.3,0,0,820.716666,38,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663143,JMACIAS5,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,13.44,17.3,0,0,820.716666,38,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663143,JMACIAS5,INTUIT,Tax Associate,PL1,New Hire,1,1,1,1,120.03,141.59,29,53,2911.100001,374,222.030093,56,40.104907,16,99.620389,28,82.304797,12
TTL Full Service Consumer,50002663143,JMACIAS5,INTUIT,Tax Associate,PL2,New Hire,1,1,1,1,120.03,141.59,29,53,2911.100001,374,222.030093,56,40.104907,16,99.620389,28,82.304797,12
TTL Assisted Consumer,50002663162,AFEAGINS1,INTUIT,Tax Specialist,PL2,New Hire,1,5,3,5,42.46,50.32,0,0,2488.033332,70,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663162,AFEAGINS1,INTUIT,Tax Specialist,PL2,New Hire,2,5,0,0,101.11,118.85,13,35,7622.600003,224,60.247301,23,27.851636,11,22.470551,9,9.925114,3
TTL Assisted Consumer,50002663163,TNI01,INTUIT,Tax Expert,PL2,New Hire,0,2,1,2,32.81,44.52,0,0,1468.666666,74,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663163,TNI01,INTUIT,Tax Expert,PL2,New Hire,-1,3,1,2,64.27,78.84,41,54,3275.066667,166,96.45306,41,11.488676,7,49.148553,20,35.815831,14
TTL Assisted Consumer,50002663181,KFAHEY,INTUIT,Tax Specialist,PL1,New Hire,9,9,8,9,21.66,23.15,0,0,2226.083334,36,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663181,KFAHEY,INTUIT,Tax Specialist,PL1,New Hire,5,7,5,6,82.48,91,13,22,5159.049999,172,105.033927,16,54.717834,10,35.706053,5,14.61004,1
TTL Full Service Consumer,50002663185,YJOSCIRIN,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,0.22,0.56,0,0,16.233333,1,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663235,KHOISETH,INTUIT,Tax Specialist,PL2,New Hire,0,0,0,0,37.9,43.02,0,0,1523.933332,54,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663235,KHOISETH,INTUIT,Tax Specialist,PL2,New Hire,-1,1,0,0,39.72,44.78,10,13,2044.11667,86,67.8159,18,15.759175,8,17.939237,6,34.117488,4
TTL Assisted Consumer,50002663244,ANAFF,INTUIT,Tax Specialist,PL2,New Hire,14,16,16,16,166.05,200.15,0,0,5017.549997,253,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663244,ANAFF,INTUIT,Tax Specialist,PL2,New Hire,12,14,1,3,140.27,159.14,37,56,4403.599999,279,75.047229,55,19.16875,17,35.839512,26,20.038967,12
TTL Full Service Consumer,50002663245,NJOHNSON21,INTUIT,Tax Specialist,PL1,New Hire,1,1,0,0,9.55,12.42,2,5,242.450001,22,8.214075,2,4.284126,1,3.929949,1,0,0
TTL Assisted Consumer,50002663248,QVANMURRY,INTUIT,Tax Expert,PL4,New Hire,5,5,5,5,38.5,42.86,0,0,2185.4,91,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663248,QVANMURRY,INTUIT,Tax Expert,PL4,New Hire,8,11,0,0,168.98,181.88,55,85,5313.749996,442,360.62909,80,38.894448,17,118.759924,35,202.974718,28
TTL Assisted Consumer,50002663249,NSAMIA,INTUIT,Tax Specialist,PL1,New Hire,2,2,2,2,9.09,10.75,0,0,225.399999,15,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663249,NSAMIA,INTUIT,Tax Specialist,PL1,New Hire,4,4,1,1,34.7,40.8,8,11,1279.683337,80,104.528165,11,20.217091,4,53.511237,5,30.799837,2
TTL Assisted Consumer,50002663265,JWILLIAMS91,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,1.15,1.66,0,0,15.45,2,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663265,JWILLIAMS91,INTUIT,Tax Associate,PL2,New Hire,0,0,0,0,2.31,2.54,0,0,40.7,4,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663267,YBEZVERKHIY,INTUIT,Tax Associate,PL1,New Hire,0,0,0,0,0.57,0.61,0,0,5.983333,4,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663278,BVAZQUEZRIV,INTUIT,Tax Associate,PL3,New Hire,2,10,6,8,84.75,97.57,0,0,2389.616662,185,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663278,BVAZQUEZRIV,INTUIT,Tax Associate,PL3,New Hire,0,2,0,1,89.15,100.58,17,28,1900.866672,185,35.331818,22,3.539391,7,13.144368,7,18.648059,8
TTL Assisted Consumer,50002663281,DLUDWIG1,INTUIT,Tax Specialist,PL2,New Hire,2,2,2,2,8.41,10.53,0,0,246.066666,14,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663281,DLUDWIG1,INTUIT,Tax Specialist,PL2,New Hire,2,2,1,1,40.59,49.06,3,9,1510.816668,88,15.884911,10,8.563211,5,2.326201,2,4.995499,3
TTL Assisted Consumer,50002663282,GCANALESDET,INTUIT,Tax Associate,PL3,New Hire,0,0,0,0,3.12,4.5,0,0,99.516666,11,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663282,GCANALESDET,INTUIT,Tax Associate,PL3,New Hire,0,0,0,0,5.81,7.35,1,3,1669.199998,44,31.394702,14,18.046827,9,4.093981,3,9.253894,2
TTL Assisted Consumer,50002663286,JMAHONEY2,INTUIT,Tax Expert,PL1,New Hire,0,0,0,0,1.88,2.33,0,0,46.216667,2,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663286,JMAHONEY2,INTUIT,Tax Expert,PL1,New Hire,0,0,0,0,1.98,2.17,0,0,279.300001,5,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663287,SKALE2,INTUIT,Tax Associate,PL2,New Hire,5,6,6,6,55.3,61.51,0,0,2975.716664,121,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663287,SKALE2,INTUIT,Tax Associate,PL2,New Hire,4,5,0,0,101.86,112.4,24,39,3419.149998,277,165.548828,39,30.279468,11,81.732453,18,48.8019,8
TTL Assisted Consumer,50002663288,JMCCANN,INTUIT,Tax Specialist,PL2,New Hire,1,1,1,1,17.49,23.13,0,0,1119.3,34,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663288,JMCCANN,INTUIT,Tax Specialist,PL2,New Hire,0,0,0,0,24.82,31.77,5,8,2009.899997,57,54.264588,7,0,0,51.109127,6,3.155461,1
TTL Assisted Consumer,50002663362,BDAVISON,INTUIT,Tax Specialist,PL1,New Hire,3,3,2,3,49.16,60.97,0,0,1350.399998,76,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663362,BDAVISON,INTUIT,Tax Specialist,PL1,New Hire,1,1,0,0,45.34,52.72,9,14,1787.966666,96,16.726518,13,10.16649,10,3.030808,2,3.52922,1
TTL Assisted Consumer,50002663363,DVANISCAK,INTUIT,Tax Specialist,PL2,New Hire,0,2,2,2,4.45,5.17,0,0,265.099998,8,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663363,DVANISCAK,INTUIT,Tax Specialist,PL2,New Hire,6,8,5,7,46.25,51.44,10,10,1944.100002,89,35.191919,10,11.895499,4,16.997105,4,6.299315,2
TTL Assisted Consumer,50002663462,TIJELUOLA,INTUIT,Tax Associate,OTHER,New Hire,-1,6,4,5,59.94,83.54,0,0,2680.13334,147,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663694,TDONNELLY1,INTUIT,Tax Expert,PL3,New Hire,23,34,29,32,188.77,225.89,0,0,6245.100009,413,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663694,TDONNELLY1,INTUIT,Tax Expert,PL3,New Hire,12,16,8,11,382.04,444.11,92,153,7221.633335,934,230.329328,106,62.105597,46,63.685377,29,103.658033,30
TTL Assisted Consumer,50002663695,PQUAST,INTUIT,Tax Specialist,PL2,New Hire,18,18,16,18,127.11,158.65,0,0,5453.066666,207,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663695,PQUAST,INTUIT,Tax Specialist,PL2,New Hire,8,14,4,7,298.64,347.58,44,93,9988.233329,671,173.470182,56,50.4253,21,86.010144,27,37.034738,8
TTL Assisted Consumer,50002663721,YCHEN19,INTUIT,Tax Expert,PL3,New Hire,0,0,0,0,8.31,11.09,0,0,420.766666,19,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663721,YCHEN19,INTUIT,Tax Expert,PL3,New Hire,-2,3,0,1,92.49,117.98,41,70,3895.149997,228,274.965778,43,8.009891,5,84.473317,13,182.48257,25
TTL Assisted Consumer,50002663726,AMUDRIK,INTUIT,Tax Specialist,PL2,New Hire,2,2,2,2,30.1,35.98,0,0,1250.799997,50,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663726,AMUDRIK,INTUIT,Tax Specialist,PL2,New Hire,2,2,2,2,84.3,96.51,9,17,3652.449998,202,35.205575,12,6.754355,3,26.115108,8,2.336112,1
TTL Assisted Consumer,50002663760,RMUNOZ6,INTUIT,Tax Associate,PL3,New Hire,0,0,0,0,0.57,0.71,0,0,221.033333,5,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663760,RMUNOZ6,INTUIT,Tax Associate,PL3,New Hire,0,0,0,0,6.57,7.1,1,3,210.433334,11,5.23949,1,0,0,0,0,5.23949,1
TTL Assisted Consumer,50002663762,TFALCETTA,INTUIT,Tax Associate,OTHER,New Hire,47,65,52,57,329.37,402.82,0,0,11336.6,805,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002663767,YPENA,INTUIT,Tax Associate,PL3,New Hire,-1,6,2,6,34.13,52.6,0,0,3178.783331,154,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002663767,YPENA,INTUIT,Tax Associate,PL3,New Hire,-1,1,0,0,21.26,26.34,24,35,5471.933335,81,21.068996,17,3.854695,4,6.371425,5,10.842876,8
TTL Assisted Consumer,50002663770,JANDERSON42,INTUIT,Tax Specialist,PL1,New Hire,0,0,0,0,0.64,0.71,0,0,45.383333,1,0,0,0,0,0,0,0,0
