product_name,expert_partner_name,expert_role,proficiency_level,contact_type,hire_type,expert_tenure_category,reporting_period,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,60-90 days,Before Season,3,3,3,3,0,0,0,0,1845.716665,134,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,New Hire,90-120 days,26-Feb,-1,1,0,1,0,0,0,0,173.45,9,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,< 30 days,26-Feb,6,15,11,14,1.26,1.42,0,0,3019.749997,187,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,60-90 days,26-Apr,0,0,0,0,0,0,0,0,1236.550001,40,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,< 30 days,26-Jan,7,16,13,15,0,0,0,0,5693.183331,449,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,30-60 days,Before Season,48,77,58,71,0,0,0,0,26216.38332,1460,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,90-120 days,26-Feb,16,18,18,18,136.24,162.98,0,0,5500.966662,237,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,120+ days,26-Feb,8,8,7,7,0.24,0.71,0,0,1598.583337,105,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,New Hire,30-60 days,26-Apr,10,19,15,18,0.35,0.71,0,0,14646.78333,648,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,30-60 days,Before Season,0,1,1,1,9.24,12.28,0,0,620.983335,32,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,New Hire,60-90 days,After Season,1,1,1,1,0,0,0,0,555.9,28,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,60-90 days,Before Season,4,6,4,6,56.12,65.94,0,0,1817.849995,104,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,60-90 days,26-Jan,2,2,2,2,0,0,0,0,750.45,32,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,90-120 days,After Season,1,1,1,1,29.58,41.82,0,0,1680.266667,74,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,90-120 days,26-Apr,6,10,7,8,0.57,0.71,0,0,7053.300005,288,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,New Hire,30-60 days,26-Feb,0,1,0,1,0,0,0,0,1617.000001,7,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,90-120 days,26-Feb,2,6,5,6,0,0,0,0,3592.033337,162,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,New Hire,30-60 days,After Season,2,2,2,2,0.55,0.71,0,0,1139.600002,47,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,< 30 days,26-Feb,45,59,50,55,412.14,496.77,0,0,18001.98333,770,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,< 30 days,26-Mar,16,20,17,19,159.48,196.81,0,0,6495.399997,305,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,30-60 days,26-Feb,0,0,0,0,3.99,4.94,0,0,167.666666,9,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,30-60 days,After Season,2,2,2,3,0,0,0,0,1333.633336,74,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,After Season,4,7,6,7,85.33,107.1,0,0,3414.899997,147,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,New Hire,< 30 days,26-Mar,1,3,2,3,0.47,0.71,0,0,1283.66667,64,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,90-120 days,26-Apr,0,0,0,0,5.13,7.11,0,0,202.5,9,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,60-90 days,26-Mar,17,20,19,20,131.22,162.78,0,0,8037.483337,301,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,30-60 days,26-Apr,5,8,6,7,0,0,0,0,3464.21667,131,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,120+ days,26-Jan,8,8,7,8,24.54,29.39,0,0,1233.633332,50,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,60-90 days,26-Mar,1,3,2,2,10.93,12.99,0,0,525.966667,20,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,60-90 days,26-Feb,20,26,24,24,0.55,0.71,0,0,12410.65,635,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,60-90 days,After Season,-1,1,0,1,0,0,0,0,173.099999,14,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,New Hire,< 30 days,26-Feb,8,11,8,11,0,0,0,0,3898.15,173,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,< 30 days,26-Mar,-1,1,1,1,0,0,0,0,272.783332,9,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,90-120 days,26-Mar,18,26,21,24,192.15,236.02,0,0,8283.15,429,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,120+ days,26-Mar,-7,7,0,7,37.43,69.63,0,0,1946.100001,140,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,26-Jan,32,36,33,34,334.66,403.84,0,0,14259.15003,661,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,120+ days,26-Apr,1,1,1,1,4.2,5.34,0,0,319.233333,11,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,Re-Hire,30-60 days,26-Feb,35,49,39,45,1.69,2.13,0,0,17001.36668,864,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,30-60 days,26-Mar,6,14,11,13,85.41,102,0,0,4074.51667,177,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,30-60 days,26-Apr,17,34,27,33,414.62,518.65,0,0,16486.41667,818,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,120+ days,26-Apr,22,34,31,34,326.24,404.46,0,0,15746.93332,687,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,Re-Hire,< 30 days,26-Mar,2,2,2,2,33.08,39.8,0,0,1819.099998,72,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Phone,New Hire,< 30 days,After Season,0,0,0,0,4.35,5.38,0,0,60.383334,2,0,0
TTL Assisted Consumer,INTUIT,Tax Expert,PL2,Chat,New Hire,< 30 days,Before Season,0,0,0,0,0,0,0,0,64.733334,2,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,30-60 days,26-Apr,18,22,19,20,148.69,178.66,0,0,6158.366674,252,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,60-90 days,After Season,6,6,4,6,67.81,81.3,0,0,2744.466665,107,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,Re-Hire,60-90 days,26-Feb,2,6,4,6,0,0,0,0,6627.416671,452,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,60-90 days,26-Apr,97,141,123,136,910.23,1091.53,0,0,37117.68333,1463,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,New Hire,30-60 days,26-Apr,0,0,0,0,0,0,0,0,88.233333,5,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,Re-Hire,90-120 days,26-Apr,1,1,1,1,0,0,0,0,75.299999,3,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,30-60 days,26-Apr,1343,1848,1556,1746,17039.44,20892.06,0,0,695877.9667,27779,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,Re-Hire,60-90 days,26-Mar,0,0,0,0,0,0,0,0,1.733333,1,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,Re-Hire,30-60 days,26-Feb,4,4,3,3,0,0,0,0,1132.866667,85,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,120+ days,After Season,4,12,8,12,322.85,403.35,0,0,4950.533329,252,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,90-120 days,After Season,17,27,19,25,507.94,636.39,0,0,9858.199994,467,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,30-60 days,After Season,11,17,12,16,593.22,751.17,0,0,6345.716661,290,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,120+ days,26-Mar,3,7,5,7,39.98,51.6,0,0,1228.516667,67,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,30-60 days,26-Jan,6,8,7,8,67.47,76.81,0,0,21576.39998,790,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,30-60 days,26-Mar,552,773,647,732,4940.65,6050.72,0,0,196416.45,8001,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,60-90 days,26-Mar,213,313,259,296,2181.17,2594.54,0,0,80816.31664,3558,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,< 30 days,26-Apr,1,1,1,1,7.87,9.13,0,0,531.149998,13,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,60-90 days,26-Mar,0,0,0,0,1.6,1.9,0,0,1743.000002,79,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,< 30 days,26-Mar,0,0,0,0,1.88,2.16,0,0,25.883333,2,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,60-90 days,26-Apr,664,921,772,870,9340.82,11447.33,0,0,411196.1,16099,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,< 30 days,26-Feb,0,0,0,0,6.41,7.07,0,0,814.266669,37,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,30-60 days,26-Mar,13,17,13,17,116.89,140.42,0,0,3812.483332,175,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,Re-Hire,< 30 days,26-Feb,0,0,0,0,0,0,0,0,97.35,3,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,90-120 days,26-Apr,334,453,380,424,4852.81,5884.11,0,0,197118.65,8147,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,New Hire,30-60 days,26-Mar,0,0,0,0,0,0,0,0,237.383333,16,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,30-60 days,26-Feb,28,32,29,31,234.79,274.52,0,0,31133.21667,1192,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,30-60 days,After Season,0,0,0,0,9.81,11.59,0,0,0,0,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,< 30 days,26-Mar,5,10,7,10,52.94,65.28,0,0,2061.783334,91,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,90-120 days,26-Mar,226,290,250,279,1496.38,1771.26,0,0,57299.59998,2406,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,30-60 days,Before Season,62,65,58,61,536.76,631.31,0,0,24672.70001,1085,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,Re-Hire,60-90 days,26-Apr,0,0,0,0,0,0,0,0,70.266667,5,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,120+ days,26-Apr,278,363,318,354,3430.9,4205,0,0,144493.45,5833,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,New Hire,60-90 days,After Season,-1,1,0,1,0.22,0.71,0,0,59.933333,4,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,< 30 days,26-Jan,0,0,0,0,0.91,0.91,0,0,681.549998,19,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Chat,Re-Hire,120+ days,26-Apr,1,1,1,1,0,0,0,0,51.983334,3,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,60-90 days,26-Feb,256,318,263,297,2145.97,2561.98,0,0,89344.59998,4161,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,60-90 days,After Season,30,46,36,42,1124.34,1392.05,0,0,19306.7,810,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,Re-Hire,< 30 days,Before Season,-1,1,0,1,0,0,0,0,2264.98333,145,0,0
TTL Assisted Consumer,INTUIT,Tax Specialist,PL2,Phone,New Hire,90-120 days,After Season,2,2,2,2,54.37,64.28,0,0,2211.583332,103,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,120+ days,26-Mar,47,63,56,61,399.68,478.4,0,0,16493.4,754,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,90-120 days,26-Apr,0,0,0,0,0,0,0,0,182.1,15,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,30-60 days,26-Apr,4,10,8,10,0,0,0,0,5159.599999,149,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,< 30 days,26-Apr,3,3,3,3,0,0,0,0,1182.166666,42,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,120+ days,26-Mar,4,6,5,6,0,0,0,0,2846.616671,155,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,60-90 days,Before Season,6,9,8,9,0,0,0,0,2453.833333,170,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,60-90 days,26-Apr,23,46,36,42,0,0,0,0,23964.09999,901,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,60-90 days,26-Mar,206,281,245,271,1987.27,2356.99,0,0,91370.98336,3796,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,< 30 days,Before Season,197,246,206,231,1036.54,1231.93,0,0,128140.9667,5867,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,60-90 days,26-Jan,2,3,3,3,43.63,53.13,0,0,1585.383334,104,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,30-60 days,26-Jan,50,93,72,88,0.71,0.71,0,0,43778.66668,2795,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,30-60 days,Before Season,286,427,336,404,0,0,0,0,160613.4667,9309,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,60-90 days,After Season,9,14,11,13,222.64,286.07,0,0,6784.783338,311,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,60-90 days,After Season,0,2,1,2,0,0,0,0,4961.566667,168,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,30-60 days,26-Jan,2,2,2,2,47.66,61.98,0,0,2307.666672,125,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,30-60 days,26-Feb,680,872,738,828,5174.9,6284.58,0,0,208475.5,9197,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,120+ days,After Season,10,12,10,11,107.62,134.54,0,0,4854.533333,210,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,30-60 days,After Season,0,0,0,0,0,0,0,0,753.083333,26,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,< 30 days,After Season,0,0,0,0,0,0,0,0,55.649999,4,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,30-60 days,26-Mar,86,100,92,97,716.26,841.7,0,0,32107.33334,1299,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,90-120 days,After Season,2,2,2,2,0,0,0,0,1974.633331,58,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,30-60 days,26-Feb,0,0,0,0,0,0,0,0,104.8,9,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,60-90 days,26-Apr,7,14,11,14,0,0,0,0,10201.81666,348,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,120+ days,26-Mar,0,0,0,0,0,0,0,0,3.133333,1,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,< 30 days,26-Feb,59,79,63,75,452.87,552.4,0,0,17685.3,824,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,120+ days,After Season,21,86,52,81,0,0,0,0,43627.35001,1750,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,30-60 days,Before Season,3,7,5,5,0,0,0,0,4304.350003,283,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,90-120 days,Before Season,15,17,16,16,79.79,97.67,0,0,2785.850003,151,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,120+ days,26-Mar,5,7,6,7,51,60.94,0,0,1799.750001,92,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,< 30 days,26-Apr,10,16,13,16,98.91,116.74,0,0,5184.883338,176,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,60-90 days,Before Season,9,14,10,14,0,0,0,0,8675.733341,445,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,30-60 days,26-Jan,343,406,355,386,2909.96,3539.48,0,0,113003.2833,5345,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,30-60 days,26-Apr,158,205,186,197,1948.84,2353.48,0,0,97218.19999,3338,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,90-120 days,26-Feb,1,1,1,1,0,0,0,0,256.016667,22,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,60-90 days,26-Apr,370,473,411,451,3684.15,4472.58,0,0,177513.0167,6717,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,120+ days,26-Jan,16,23,17,23,0,0,0,0,10745.58334,712,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,120+ days,After Season,0,0,0,0,0,0,0,0,882.600001,49,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,60-90 days,26-Feb,2,2,2,2,0,0,0,0,1623.583332,90,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,60-90 days,26-Mar,3,4,2,4,29.42,33.9,0,0,1407.199998,58,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,30-60 days,Before Season,605,732,612,691,4581.84,5475.49,0,0,184937.3666,9845,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,60-90 days,26-Feb,97,171,133,166,0.42,0.91,0,0,58905.19999,2980,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,120+ days,After Season,120,216,159,200,2882.06,3645.38,0,0,86967.49999,4355,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,120+ days,Before Season,57,65,59,63,0,0,0,0,27563.25,1480,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,< 30 days,26-Jan,120,143,132,138,965.46,1166.82,0,0,39628.31665,1776,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,< 30 days,26-Apr,2,2,2,2,0,0,0,0,1096.349998,40,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,60-90 days,26-Mar,0,0,0,0,0,0,0,0,489.516666,9,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,< 30 days,26-Mar,23,27,24,24,288.38,343.83,0,0,13642.51667,498,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,60-90 days,26-Jan,0,0,0,0,0,0,0,0,163.683332,17,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,90-120 days,26-Feb,11,15,15,15,117.08,134.28,0,0,3947.483326,213,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,120+ days,26-Jan,72,78,69,74,625.22,756.58,0,0,21547.36666,1107,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,< 30 days,26-Jan,0,0,0,0,0.39,0.91,0,0,103.766666,2,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,120+ days,Before Season,91,104,91,98,623.04,751.16,0,0,33615.56667,1885,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,120+ days,26-Apr,587,901,730,845,10188.16,12551.07,0,0,433467.4,18315,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,90-120 days,After Season,31,52,39,48,983.92,1252.43,0,0,27017.1,1323,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,30-60 days,26-Feb,121,175,143,168,1.91,2.13,0,0,66994.18334,3218,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,< 30 days,Before Season,1,1,1,1,0,0,0,0,409.35,23,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,30-60 days,26-Mar,9,22,16,21,0.22,0.71,0,0,8359.733333,381,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,30-60 days,26-Feb,0,0,0,0,42.3,51.36,0,0,1524.133332,91,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,< 30 days,26-Apr,10,16,13,15,149.23,179.8,0,0,8393.033334,267,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,90-120 days,Before Season,5,9,8,9,0,0,0,0,3015.98333,207,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,90-120 days,26-Feb,3,5,4,4,0,0,0,0,1600.983332,59,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,30-60 days,After Season,3,3,2,2,0,0,0,0,2824.783333,111,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,30-60 days,26-Mar,56,69,61,65,502.21,594.95,0,0,23865.31667,915,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,< 30 days,After Season,0,0,0,0,6.46,7.81,0,0,59.333333,4,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,30-60 days,26-Mar,6,9,7,8,0,0,0,0,4764.566668,173,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,90-120 days,26-Mar,0,0,0,0,0,0,0,0,71,5,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,< 30 days,26-Mar,3,3,3,3,0,0,0,0,1014.300003,35,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,< 30 days,Before Season,2,2,2,2,7.7,9.11,0,0,791.333332,48,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,60-90 days,26-Jan,1,1,1,1,0,0,0,0,737.083335,53,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,90-120 days,26-Mar,51,84,66,76,2.17,2.84,0,0,29165.58332,1101,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,90-120 days,26-Apr,980,1352,1150,1293,11862.74,14507.02,0,0,527139.9333,21471,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,90-120 days,26-Apr,2,4,3,4,45.22,58.82,0,0,1959.983332,79,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,30-60 days,After Season,7,9,9,9,145.54,179.15,0,0,3592.499998,145,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,< 30 days,26-Mar,7,14,13,13,99.16,115.38,0,0,4170.733332,154,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,60-90 days,After Season,2,5,4,5,0,0,0,0,3359.849996,112,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,60-90 days,After Season,6,8,7,8,230.04,287.45,0,0,5008.716667,217,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,< 30 days,26-Mar,5,8,7,8,0,0,0,0,4634.516667,115,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,120+ days,26-Feb,28,45,36,42,0,0,0,0,17584.43333,988,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,30-60 days,Before Season,19,22,19,21,170.42,215.12,0,0,7500.749998,485,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,< 30 days,26-Feb,2,4,3,4,0,0,0,0,3368.716668,134,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,< 30 days,26-Feb,19,32,25,31,0,0,0,0,10503.80001,505,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,New Hire,120+ days,26-Apr,2,3,3,3,0,0,0,0,1557.383335,74,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,< 30 days,26-Jan,22,39,29,37,0,0,0,0,16569.46666,981,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,New Hire,90-120 days,26-Mar,5,8,7,8,79.46,103.93,0,0,3632.799999,164,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Chat,Re-Hire,60-90 days,26-Mar,34,65,49,63,1.26,1.42,0,0,24996.08334,997,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,30-60 days,After Season,3,3,2,2,34.51,41.69,0,0,1073.383334,38,0,0
TTL Assisted Consumer,INTUIT,Tax Associate,PL3,Phone,Re-Hire,60-90 days,26-Feb,540,728,617,693,4127.36,4951.32,0,0,152572.75,6893,0,0
